ID,name,govsystem,x,y,race,prod,activity,tag,civlevel,size,SC
3186,Deadnos,0,-27,-8,0,2,19796,[],5,3,1
3187,BlackLotus,2,-6,-12,0,1,17988,[],3,3,1
3188,Neutral-288-G,1,-6,-12,0,2,15023,[],1,1,1
3189,Kawny,2,-6,-12,1,2,18234,[],3,1,1
3190,Strato,2,27,-26,0,0,23071,[],9,1,1
3191,Katask,2,27,-26,1,2,22991,[],9,2,1
3192,Avantasia,2,27,-26,0,0,23079,[],9,2,1
3193,Solveig,2,26,-26,2,2,23018,[],9,1,1
3194,Kryos,2,26,-27,1,2,23014,[],9,4,1
3195,Greenrity,2,-25,-12,1,1,19654,[],5,1,1
3196,Neutral-E2-0,2,-25,-12,0,2,19696,[],5,4,1
3197,Neutral-1X-1K,2,-29,-1,2,0,19682,[],5,2,1
3198,Neutral-229-1V,2,-29,-1,0,2,18549,[],3,2,1
3199,Playhere,1,1,-17,2,1,18463,[],3,3,1
3200,Playthere,1,1,-17,2,0,18489,[],3,1,1
3201,Neutral-1L6-V,1,2,16,1,2,15009,[],1,1,1
3202,Neutral-21C-U,1,2,16,1,0,15024,[],1,1,1
3203,Neutral-1GY-14,1,2,16,1,0,15025,[],1,2,1
3204,Neutral-10M-5,1,16,2,1,2,15009,[],1,3,1
3205,Neutral-1LA-9,1,-2,16,0,2,15010,[],1,1,1
3206,Neutral-167-4,1,-16,2,0,0,15022,[],1,2,1
3207,Neutral-36-Y,1,-16,2,1,1,15012,[],1,1,1
3208,Neutral-1WO-0,1,16,-2,2,0,15021,[],1,2,1
3209,Neutral-1J6-1T,1,16,-2,1,0,15026,[],1,1,1
3210,Neutral-172-19,1,-2,-16,0,0,15023,[],1,1,1
3211,Neutral-18D-B,1,-2,-16,1,1,15014,[],1,3,1
3212,Neutral-1XV-12,1,-16,-2,1,2,15010,[],1,1,1
3213,Neutral-1M-A,1,-16,-2,2,0,15026,[],1,1,1
3214,Neutral-L5-F,1,-16,-2,0,0,15027,[],1,3,1
3215,Neutral-1VM-7,2,-30,-3,2,1,19007,[],4,4,1
3216,Neutral-RI-1M,2,-30,-3,2,0,18777,[],4,3,1
3217,Calline,2,-27,-5,1,1,19061,[],4,2,1
3218,Grecoth,0,-24,-2,2,1,19408,[],4,1,1
3219,Neonphael,2,-26,-3,2,0,19190,[],4,2,1
3220,Neutral-1HV-1C,2,-26,-3,2,2,19632,[],5,1,1
3221,Neutral-1L0-F,1,1,-18,2,0,15026,[],1,3,1
3222,AA-KK,1,-14,-20,1,2,22181,[],8,1,1
3223,KK-AA,1,-14,-20,0,0,22092,[],8,1,1
3224,Deaflame,2,-24,-6,2,0,19824,[],5,3,1
3225,Neutral-1J2-4,2,-24,-6,2,1,19793,[],5,2,1
3226,Jarraphael,2,-24,-6,2,2,19050,[],4,2,1
3227,Neutral-1H3-17,0,-27,-7,1,1,19637,[],5,2,1
3228,Deastompa,2,-27,-7,2,2,19874,[],5,2,1
3229,gobblette,2,-27,-7,2,2,18904,[],4,2,1
3230,Jiffypop,2,-11,-13,1,2,15047,[],1,3,1
3231,Neutral-JJ-12,1,3,16,1,0,15011,[],1,4,1
3232,Neutral-1NH-1Y,1,3,16,2,0,15026,[],1,1,1
3233,Neutral-28M-V,1,16,3,0,1,15009,[],1,2,1
3234,Neutral-235-S,1,16,3,0,2,15012,[],1,3,1
3235,Neutral-PH-1B,1,-3,16,0,0,15007,[],1,2,1
3236,Neutral-I8-12,1,-3,16,1,1,15009,[],1,3,1
3237,Neutral-1CD-4,1,-3,16,1,0,15011,[],1,4,1
3238,Neutral-247-2,1,-16,3,1,1,15009,[],1,1,1
3239,Neutral-1FC-I,1,-16,3,0,1,15012,[],1,1,1
3240,Neutral-17F-L,1,-16,3,0,2,15008,[],1,1,1
3241,Neutral-W4-1T,1,16,-3,2,1,15000,[],1,2,1
3242,Neutral-12J-3,1,16,-3,2,2,15002,[],1,3,1
3243,Neutral-C8-1T,1,-3,-16,0,0,15022,[],1,1,1
3244,Neutral-1D2-1,1,-16,-3,1,1,15010,[],1,1,1
3245,simba,2,28,-13,0,0,18343,[],3,2,1
3246,argo,2,28,-13,0,0,18444,[],3,2,1
3247,band,2,28,-13,1,0,18442,[],3,2,1
3248,toerie,2,28,-14,1,0,18413,[],3,1,1
3249,tourie,2,28,-14,0,2,18417,[],3,1,1
3250,argy,2,29,-13,2,1,18401,[],3,2,1
3251,bind,2,29,-13,2,1,18400,[],3,1,1
3252,Neutral-1CP-2,0,-23,-2,2,1,19163,[],4,2,1
3253,Neutral-8O-1H,1,2,-18,0,0,15032,[],1,2,1
3254,Neutral-RU-1X,1,2,-18,2,1,15010,[],1,1,1
3255,Neutral-1IN-1E,1,2,-18,2,0,17466,[],2,2,1
3256,Valmoran,2,18,8,0,0,22285,[],8,2,1
3257,Airwavery,2,18,8,1,0,22282,[],8,1,1
3258,Neutral-28A-1D,2,-29,-4,1,2,18487,[],3,1,1
3259,Neutral-WL-11,2,-29,-4,2,0,18120,[],3,1,1
3260,Neutral-ST-18,0,-24,-10,1,2,19472,[],5,2,1
3261,Neutral-20Q-15,2,-24,-10,2,1,19516,[],5,1,1
3262,Neutral-1BS-Y,1,30,-12,0,1,14520,[],1,2,1
3263,Neutral-EL-1M,1,30,-12,1,1,15001,[],1,2,1
3264,Neutral-T2-11,1,30,-12,2,0,15016,[],1,2,1
3265,somi,2,29,-12,1,2,18340,[],3,3,1
3266,Neutral-1B2-1E,1,4,15,2,2,15001,[],1,2,1
3267,Neutral-1WM-1U,1,4,15,0,2,14910,[],1,2,1
3268,Neutral-15O-1R,1,15,4,0,1,15002,[],1,3,1
3269,Neutral-1LI-V,1,15,4,1,1,14595,[],1,2,1
3270,Neutral-1QP-L,1,-4,15,0,2,14940,[],1,2,1
3271,Neutral-1N6-14,1,-4,15,2,1,12855,[],1,2,1
3272,Neutral-Y3-1Q,1,-4,15,0,2,14850,[],1,3,1
3273,Neutral-10I-7,1,-15,4,2,0,15010,[],1,1,1
3274,Neutral-26C-V,1,-15,4,2,1,14760,[],1,2,1
3275,Neutral-5X-16,1,-15,4,0,1,13470,[],1,2,1
3276,Neutral-51-16,1,4,-15,2,0,14898,[],1,1,1
3277,Neutral-156-1H,1,15,-4,1,0,15013,[],1,3,1
3278,Neutral-1QQ-P,1,15,-4,2,1,14820,[],1,2,1
3279,Neutral-178-O,1,-4,-15,1,2,12735,[],1,2,1
3280,Neutral-1I5-12,1,-4,-15,2,1,12960,[],1,2,1
3281,Neutral-1SC-14,1,-4,-15,2,2,14595,[],1,1,1
3282,Neutral-1G2-0,1,-15,-4,1,2,15002,[],1,1,1
3283,Neutral-KA-1I,1,-15,-4,1,2,13005,[],1,1,1
3284,Neutral-1U3-R,1,-15,-4,0,0,15007,[],1,2,1
3285,Caseyseed,2,18,10,1,2,22207,[],8,1,1
3286,Jelucan,2,17,11,2,1,22137,[],8,4,1
3287,Fireflies,0,-28,-10,2,0,19283,[],4,2,1
3288,Ellie,0,-28,-10,0,2,19444,[],4,1,1
3289,FireFly,0,-28,-10,2,0,19415,[],4,3,1
3290,Tess,2,-29,-12,0,0,19495,[],5,3,1
3291,Joel,2,-29,-12,0,0,19380,[],4,2,1
3292,blues,3,-31,31,0,0,16707,[],2,1,1
3293,Arid_Nexus,1,17,12,2,1,14730,[],1,3,1
3294,Lynchwood,0,17,13,0,2,14460,[],1,2,1
3295,Highlands,0,17,13,0,1,14265,[],1,3,1
3296,Neutral-PG-G,2,-23,-8,0,1,19583,[],5,2,1
3297,Neutral-1C4-14,2,-23,-8,1,1,19553,[],5,2,1
3298,Neutral-288-Q,2,-23,-8,0,1,19606,[],5,3,1
3299,Grinder,2,-10,15,2,2,17654,[],3,1,1
3300,Frontier8,2,-10,15,0,2,20222,[],5,2,1
3301,Scalpel,2,-10,16,2,2,17651,[],3,2,1
3302,Needle,2,-10,16,0,0,17560,[],2,1,1
3303,Neutral-64-1A,1,-11,16,1,1,12945,[],1,3,1
3304,Insulin,1,-11,16,2,1,17428,[],2,2,1
3305,Elfnijel,2,-29,1,2,1,18507,[],3,2,1
3306,Fornjel,2,-29,1,0,2,18459,[],3,2,1
3307,Satanstic,2,-29,1,2,0,18337,[],3,2,1
3308,Sarah,2,-30,-8,1,1,19375,[],4,1,1
3309,Tommy,2,-30,-8,2,0,19416,[],4,2,1
3310,Neutral-1HI-W,0,-28,-4,2,2,20708,[],6,2,1
3311,Neutral-181-U,0,-28,-4,2,0,19260,[],4,3,1
3312,Neutral-1B4-9,0,-28,-4,2,0,17765,[],3,1,1
3313,Raflame,0,-25,-3,1,2,20375,[],6,2,1
3314,Neyzo,0,-27,-4,1,0,18621,[],4,3,1
3315,Neutral-2F9-1B,1,-24,-9,0,2,21008,[],7,2,1
3316,Rhaelbezo,0,-27,-6,1,1,18045,[],3,4,1
3317,Cabemane,2,-27,-6,2,0,18046,[],3,2,1
3318,Skyphael,2,-27,-6,2,1,18479,[],3,3,1
3319,Neutral-1NP-P,1,5,15,1,1,13170,[],1,1,1
3320,Neutral-5O-W,1,5,15,1,2,12675,[],1,1,1
3321,Neutral-2E2-C,1,-5,15,1,2,13440,[],1,1,1
3322,Neutral-H0-F,1,-5,15,2,0,15000,[],1,1,1
3323,Neutral-WS-1P,1,-5,15,0,0,15001,[],1,3,1
3324,Neutral-146-15,1,-15,5,2,0,14805,[],1,2,1
3325,Neutral-1KS-1S,1,5,-15,1,0,14278,[],1,2,1
3326,Neutral-LX-1Y,1,15,-5,0,0,15000,[],1,2,1
3327,Neutral-HI-1L,1,-5,-15,1,1,12390,[],1,1,1
3328,Neutral-112-P,1,-5,-15,2,0,14130,[],1,2,1
3329,Neutral-1QI-1I,1,-5,-15,2,1,12810,[],1,2,1
3330,Neutral-141-0,1,-15,-5,1,2,13440,[],1,3,1
3331,Neutral-1RE-P,2,-27,-11,0,1,20161,[],5,2,1
3332,Neutral-1EU-1A,2,-27,-11,2,1,20624,[],6,4,1
3333,Travis,2,-27,-11,0,2,19166,[],4,4,1
3334,Neutral-5C-1W,1,27,-11,1,2,12120,[],1,2,1
3335,Neutral-1O5-1F,1,27,-12,1,1,12780,[],1,2,1
3336,orft,2,27,-13,1,1,17741,[],3,1,1
3337,Neutral-1JQ-1R,2,29,-9,1,2,21933,[],8,1,1
3338,Neutral-2KN-1J,2,30,-9,1,2,21910,[],8,2,1
3339,Neutral-1KP-1P,2,30,-9,2,2,21930,[],8,2,1
3340,Neutral-2F2-1K,2,30,-9,2,2,21935,[],8,2,1
3341,Neutral-Q3-X,0,-24,1,1,1,18951,[],4,2,1
3342,Neutral-2JO-1Z,2,-24,1,1,2,19343,[],4,1,1
3343,Neutral-2IM-1,2,-24,1,1,2,19369,[],4,2,1
3344,Capribezo,2,-24,-5,0,1,18638,[],4,1,1
3345,Cordyceps,2,-30,-12,0,0,19280,[],4,2,1
3346,Druckmann,2,-28,-12,1,1,19309,[],4,4,1
3347,Neutral-73-1Q,2,-23,-1,0,1,19047,[],4,3,1
3348,Neutral-186-P,2,-23,-1,1,1,18867,[],4,1,1
3349,Secundarium,2,21,21,0,0,15422,[],2,4,1
3350,Primis,3,21,21,0,0,17748,[],3,1,1
3351,Frontier10,2,-10,17,1,1,20002,[],5,4,1
3352,Frontier9,2,-10,17,2,2,20184,[],5,1,1
3353,Neutral-1FA-1K,1,-10,17,0,1,12825,[],1,1,1
3354,Neutral-7C-X,1,6,15,0,0,12255,[],1,1,1
3355,Neutral-Z5-6,1,6,15,0,2,12720,[],1,1,1
3356,Neutral-KZ-G,1,-6,15,1,1,10530,[],1,4,1
3357,Neutral-NU-R,1,-6,15,2,0,11775,[],1,1,1
3358,Neutral-126-1Z,1,-6,15,2,2,10530,[],1,3,1
3359,Neutral-21Z-T,1,-15,6,1,0,14295,[],1,2,1
3360,Neutral-181-A,1,-15,6,1,2,10695,[],1,4,1
3361,Neutral-20U-G,1,-15,6,2,2,10590,[],1,3,1
3362,Neutral-1SD-1M,1,6,-15,1,2,10958,[],1,1,1
3363,Neutral-1ES-1P,1,15,-6,1,0,12180,[],1,1,1
3364,Neutral-1DI-S,1,15,-6,0,1,10680,[],1,2,1
3365,Neutral-2D-U,1,-6,-15,2,0,12420,[],1,3,1
3366,Neutral-27T-1W,1,-6,-15,1,1,13110,[],1,3,1
3367,Neutral-14J-10,1,-15,-6,2,2,10800,[],1,2,1
3368,Jacob,2,-28,-9,2,1,19169,[],4,3,1
3369,Ravous,2,-23,-7,2,2,18781,[],4,2,1
3370,CCNA,0,-9,30,0,0,20922,[],6,1,1
3371,CCENT,0,-9,30,2,1,20004,[],6,1,1
3372,CSharp,2,-9,29,2,1,9727,[],1,3,1
3373,Umbala,2,-9,29,0,2,20106,[MNKY],5,1,1
3374,House_Plant,2,-9,29,1,1,20028,[MNKY],5,2,1
3375,Neutral-1R4-C,0,-29,-5,2,1,16908,[],2,1,1
3376,Vuln,0,-9,28,1,0,20910,[],6,1,1
3377,Threat,0,-9,28,1,2,20186,[],7,3,1
3378,Neutral-WO-Z,2,-25,-4,0,1,20248,[],6,2,1
3379,Neutral-2JK-11,2,-30,-2,2,0,18040,[],3,1,1
3380,Neutral-1GD-5,2,-23,-9,0,1,18283,[],6,2,1
3381,Titanjel,2,-30,2,2,2,16502,[],3,1,1
3382,Neutral-N5-6,1,2,29,0,2,10980,[],1,1,1
3383,Neutral-X1-H,1,2,29,0,2,10605,[],1,2,1
3384,Neutral-1XH-R,1,2,30,1,1,10335,[],1,4,1
3385,Neutral-1YE-1W,1,2,30,0,2,10470,[],1,1,1
3386,Neutral-1I8-M,1,2,25,1,2,10710,[],1,1,1
3387,Fyrestone,1,16,11,2,2,10380,[],1,2,1
3388,Arid_Hills,1,16,11,0,2,10350,[],1,1,1
3389,Opportunity,0,15,11,2,2,10530,[],1,1,1
3390,Windshear_Waste,0,15,11,1,1,10260,[],1,2,1
3391,Planet,2,-9,27,1,0,10853,[],1,3,1
3392,Hell-1,2,-9,26,0,2,17588,[MNKY],5,1,1
3393,Hell-2,2,-9,26,1,1,17272,[MNKY],4,2,1
3394,Neutral-JS-G,1,-9,25,2,2,10425,[],1,1,1
3395,Neutral-15H-T,0,-23,-6,0,2,15898,[],2,3,1
3396,Neutral-2LN-19,2,-28,-5,2,1,16402,[],2,3,1
3397,Neutral-1T1-6,0,-28,-5,2,2,13928,[],1,2,1
3398,Neutral-27J-1W,2,-28,-5,2,0,17168,[],2,3,1
3399,Neutral-3E-5,1,7,14,1,1,8790,[],1,1,1
3400,Neutral-G-1J,1,7,14,1,1,8625,[],1,1,1
3401,Neutral-1S5-1S,1,14,7,1,1,6675,[],1,3,1
3402,Neutral-1TG-12,1,-7,14,1,0,7020,[],1,1,1
3403,Neutral-C-1B,1,-14,7,2,2,10905,[],1,1,1
3404,Neutral-2KA-T,1,7,-14,2,2,8685,[],1,3,1
3405,Neutral-11H-1U,1,7,-14,0,0,12090,[],1,3,1
3406,Neutral-1W2-V,1,14,-7,2,1,8880,[],1,1,1
3407,Neutral-107-18,1,14,-7,2,2,10455,[],1,2,1
3408,Neutral-236-O,1,-7,-14,0,1,8535,[],1,1,1
3409,Neutral-1IU-1F,1,-7,-14,1,2,8760,[],1,1,1
3410,Neutral-1K9-C,1,-14,-7,2,2,8880,[],1,3,1
3411,Neutral-8S-G,1,-14,-7,0,1,8745,[],1,1,1
3412,Neutral-RQ-D,2,-23,0,1,2,12037,[],5,2,1
3413,Neutral-T8-1W,2,-23,0,2,1,14467,[],5,2,1
3414,Neutral-21Z-V,2,-23,0,0,1,9380,[],3,1,1
3415,Neutral-BE-1O,2,-27,-12,0,2,13972,[],4,1,1
3416,Neutral-22J-5,2,-29,2,1,0,13918,[],3,2,1
3417,Neutral-10M-A,2,-29,2,2,1,12432,[],3,3,1
3418,Neutral-209-1J,1,-30,-7,0,0,9540,[],1,2,1
3419,Neutral-69-X,2,-29,-7,2,1,9961,[],1,1,1
3420,Neutral-1AY-Z,2,-29,-7,2,2,10473,[],1,1,1
3421,Neutral-1CR-H,1,-29,-8,2,1,8625,[],1,1,1
3422,Neutral-2EQ-15,0,-29,-8,2,2,7725,[],1,2,1
3423,Neutral-1PO-1R,2,-29,-8,0,0,8865,[],1,1,1
3424,Neutral-1Z0-17,1,-28,-8,2,2,8535,[],1,3,1
3425,Neutral-HF-E,1,-28,-8,1,1,8415,[],1,2,1
3426,Neutral-1Q2-V,0,-23,-10,0,1,11649,[],4,4,1
3427,Neutral-N1-1T,2,-23,-10,2,2,12608,[],5,1,1
3428,Neutral-B-2,1,-22,0,2,2,8610,[],1,1,1
3429,Neutral-EK-U,1,-22,0,0,0,9675,[],1,1,1
3430,Neutral-13V-X,1,-22,0,0,1,8865,[],1,2,1
3431,Neutral-2GA-R,2,-23,1,0,2,9882,[],2,1,1
3432,Neutral-17P-U,2,-23,1,2,1,11780,[],4,3,1
3433,Neutral-1JT-10,2,-23,1,2,1,11663,[],4,2,1
3434,Neutral-21V-T,1,-23,2,1,1,8865,[],1,2,1
3435,Neutral-TZ-1A,1,-23,2,0,1,8730,[],1,3,1
3436,Neutral-WL-14,1,-24,2,2,0,9840,[],1,2,1
3437,Neutral-H6-1M,1,-24,2,0,1,8835,[],1,3,1
3438,Neutral-2C2-V,0,-24,-4,1,0,12546,[],2,2,1
3439,Neutral-14Z-1P,0,-23,-5,2,1,7650,[],1,3,1
3440,Mowthelawn,2,30,7,2,2,7572,[],1,3,1
3441,Snowfall,2,30,7,2,1,7512,[],1,2,1
3442,SoupKitchen,2,29,7,0,1,6341,[],1,2,1
3443,LAGNAF,2,29,7,1,2,6151,[],1,2,1
3444,Lunch,2,29,7,0,2,6506,[],1,1,1
3445,Tergum,2,22,21,0,2,6931,[],1,3,1
3446,Neutral-PC-12,0,-26,-12,1,2,7423,[],2,1,1
3447,Neutral-2LJ-U,2,-26,-12,0,1,5643,[],1,3,1
3448,Neutral-KF-S,0,-24,-12,1,0,6644,[],2,2,1
3449,Neutral-1OV-I,2,-24,-12,2,1,6656,[],2,2,1
3450,Neutral-Y1-1J,2,-23,-11,1,1,7590,[],3,2,1
3451,Neutral-2MM-B,2,-23,-11,0,2,7798,[],3,1,1
3452,Neutral-1WN-B,2,-24,-3,1,0,7434,[],1,2,1
3453,Neutral-1S7-1X,1,8,14,2,0,7260,[],1,2,1
3454,Neutral-HP-1V,1,14,8,1,2,6450,[],1,3,1
3455,Neutral-EL-8,1,-8,14,0,1,6660,[],1,2,1
3456,Neutral-1D1-1Q,1,-8,14,0,0,6825,[],1,1,1
3457,Neutral-WX-Z,1,-14,8,2,1,6630,[],1,2,1
3458,Neutral-29M-8,1,-14,8,0,1,6375,[],1,4,1
3459,qwerty,3,8,-14,0,2,14971,[],1,1,1
3460,Neutral-1W1-D,1,8,-14,0,0,6960,[],1,2,1
3461,Neutral-2JC-10,1,14,-8,0,0,4489,[],1,2,1
3462,Neutral-2JD-4,1,14,-8,2,1,6765,[],1,1,1
3463,Neutral-1B0-0,1,-8,-14,0,1,6480,[],1,2,1
3464,Neutral-16J-A,1,-8,-14,0,1,6750,[],1,2,1
3465,Neutral-8K-11,1,-14,-8,1,1,6450,[],1,2,1
3466,Neutral-2LC-G,1,-14,-8,2,0,4489,[],1,1,1
3467,Neutral-AU-5,1,3,-18,0,1,4740,[],1,3,1
3468,Neutral-1FT-1Y,1,3,-18,1,1,6750,[],1,1,1
3469,Neutral-16X-4,1,3,-18,0,1,4755,[],1,1,1
3470,Neutral-2IH-1M,1,24,-5,0,2,6600,[],1,3,1
3471,Neutral-43-K,1,24,-5,0,2,6630,[],1,1,1
3472,Neutral-8P-1X,1,21,-5,2,0,6825,[],1,2,1
3473,Neutral-2F1-5,1,22,-5,0,2,6600,[],1,2,1
3474,Neutral-XE-X,1,23,-5,0,2,6765,[],1,2,1
3475,Neutral-1GX-11,1,23,-5,1,1,6630,[],1,2,1
3476,Neutral-6O-1F,1,-26,2,0,0,7260,[],1,1,1
3477,Neutral-F5-F,0,-23,-12,0,1,4665,[],1,2,1
3478,Neutral-PI-U,1,-25,2,0,2,6405,[],1,2,1
3479,Neutral-2JX-1R,1,-25,2,1,0,6780,[],1,2,1
3480,Neutral-1AE-P,1,-23,-3,2,0,4605,[],1,4,1
3481,Neutral-25O-11,1,-23,-3,2,2,6750,[],1,4,1
3482,Neutral-NK-1A,1,-22,-12,2,1,6765,[],1,1,1
3483,Neutral-1MS-A,1,-22,-12,1,1,6660,[],1,1,1
3484,Neutral-1X0-1U,1,-22,-11,2,2,6480,[],1,3,1
3485,Neutral-O-V,1,-22,-11,2,1,6510,[],1,1,1
3486,Neutral-DM-1E,1,-22,-9,1,1,6675,[],1,2,1
3487,Neutral-FW-1F,1,-22,-9,0,1,6480,[],1,1,1
3488,Neutral-20E-O,1,-22,-10,1,2,6555,[],1,1,1
3489,Neutral-S7-1K,1,-22,-10,0,0,7080,[],1,3,1
3490,Neutral-VR-1L,1,-22,-8,2,2,6570,[],1,1,1
3491,Neutral-240-D,1,-22,-7,1,1,6555,[],1,1,1
3492,Neutral-20B-1D,1,-22,-7,1,0,6900,[],1,2,1
3493,Neutral-2GS-13,1,-22,-7,2,0,7260,[],1,1,1
3494,Neutral-1VA-1D,1,-22,-6,0,1,6555,[],1,1,1
3495,Neutral-NA-1P,1,-22,-6,0,0,7200,[],1,1,1
3496,Neutral-1A8-N,1,-23,-4,2,1,6570,[],1,4,1
3497,Neutral-26Z-1L,1,-28,-6,2,1,6555,[],1,1,1
3498,Neutral-28R-E,1,-28,-6,2,2,6780,[],1,4,1
3499,Neutral-B-5,1,-28,-6,0,1,6480,[],1,2,1
3500,Neutral-1MD-1,1,-29,-6,0,0,4489,[],1,1,1
3501,AERET-2314,3,-29,-6,0,0,14967,[],1,2,1
3503,Neutral-FR-W,1,13,9,0,1,4489,[],1,3,1
3505,Neutral-YF-1C,1,-13,9,2,2,4489,[],1,1,1
3506,Neutral-2FR-J,1,9,-13,2,0,4489,[],1,2,1
3507,Neutral-1QO-11,1,9,-13,0,2,4489,[],1,2,1
3508,Neutral-25M-1J,1,9,-13,2,0,4489,[],1,2,1
3511,Neutral-237-5,1,-9,-13,2,0,4489,[],1,2,1
3512,Neutral-2AD-1S,1,-9,-13,2,2,4489,[],1,1,1
3513,Neutral-12A-16,1,-13,-9,1,1,4489,[],1,1,1
3516,Neutral-2EZ-1E,1,-4,-26,0,2,4489,[],1,1,1
3517,Neutral-1HH-9,1,-4,-26,0,1,4489,[],1,2,1
3518,Earth2.0,3,-4,-26,0,0,14976,[],1,2,1
